start time,stop time,TS,photon flux,photon flux err,Photon index,Photon index error,Energy flux (erg/cm2/s),Energy flux error
0.0,10.0,51,0.000126,4.91e-05,-2.24,0.432,8.53e-08,6.73e-08
10.0,21.5443469003,14,1.3e-07,0,-2.0,0,0.000132,0
21.5443469003,46.4158883361,2,3.8e-08,0,-2.0,0,3.86e-05,0
46.4158883361,100.0,0,1.25e-08,0,-2.0,0,1.27e-05,0
100.0,112.911117017,0,4.08e-08,0,-2.0,0,4.15e-05,0
